customer_id,book_id,quantity
306173,217534,3
309208,211950,1
309150,231659,2
304269,238806,2
313282,211760,1
301944,212003,3
304217,224365,1
309558,226453,2
301993,240146,5
309493,223918,3
304665,211955,1
309881,210355,1
304530,230642,4
303848,230233,4
309705,242137,2
300570,214700,3
313133,241841,1
313296,248415,5
313743,234975,3
305390,208538,2
313509,235672,1
304461,233532,2
306013,239798,2
304487,243190,5
303831,204040,1
305306,206227,2
311180,210807,1
314376,227924,5
310714,201175,2
309211,210084,4
309543,204952,4
303788,248041,5
308607,219535,5
312533,236823,3
313607,212985,3
308267,234892,1
300215,203861,4
305214,242227,1
314719,240502,2
302878,228712,2
306885,249479,3
309392,235464,5
309689,210672,4
303845,211818,4
305086,209183,3
302626,241192,1
302537,227327,2
307523,238680,2
303399,237699,3
309148,205471,2
313207,201510,2
310202,209976,4
308527,219820,1
309258,206350,5
300464,211127,2
307098,210336,3
303853,206235,2
308866,248270,4
304867,229951,5
313271,216608,5
312927,236542,5
304083,221484,4
302031,224539,2
307785,202395,1
311377,226812,3
305276,200703,2
301716,217912,2
314835,200342,1
309918,200723,2
313549,210734,1
301098,213762,6
311129,216103,4
302321,202337,2
308460,209213,3
307575,210551,2
309018,226623,3
313097,226684,6
310226,211792,4
308689,209272,4
305549,213609,1
310301,233153,6
305502,218266,2
311877,239950,4
304177,214347,2
303049,231017,2
309979,238826,2
311247,217962,1
305075,247297,6
305555,220472,5
302238,217126,3
314400,218606,7
304641,241332,2
314202,220171,3
308591,201826,8
310833,229701,7
306861,203852,2
301359,229406,3
306462,243187,1
305777,247487,1
314544,213732,1
306551,227904,4
301381,212348,3
304997,245617,6
303129,211802,2
313935,221052,4
300691,213617,3
308256,226374,6
309776,225837,4
309702,224963,3
309517,231483,3
312697,246166,4
303295,203066,8
314370,221395,5
309340,238566,5
311031,212466,4
309615,227184,5
305993,237812,2
314605,236165,5
300518,215100,2
307373,248982,1
313445,215669,3
301632,248098,4
301780,207291,5
310586,219205,1
309941,211047,1
312492,232502,3
309973,241288,1
312173,205935,4
309268,211695,4
312168,206519,4
304056,239950,1
308435,248241,5
312843,205392,4
304210,203021,1
308672,202202,5
307540,203764,5
309198,240649,4
313746,214279,1
311452,244788,3
310870,222939,2
309650,200441,3
313916,246434,3
302417,202254,2
312376,205518,5
308022,221092,5
305401,238176,1
307534,219488,3
304309,242718,1
313274,208449,3
300280,238050,2
310551,222590,3
309023,240077,4
303482,249535,2
305014,238273,3
306627,228796,2
302846,223822,5
312834,244710,1
307195,218203,2
308156,239900,5
314161,245337,6
301392,227372,3
309757,249926,2
310409,237979,1
307073,233590,1
312063,226109,2
303282,245137,2
302813,200668,4
309860,248987,1
302080,222311,5
302011,237022,5
313960,216967,1
300172,240876,1
301956,202774,1
306225,200732,3
311805,203815,7
309106,217728,1
304536,207109,2
303280,223592,3
309735,225504,5
300931,234117,4
305894,209143,1
300317,246867,1
307414,210608,3
303985,228691,2
313996,237831,5
305292,248430,2
314545,212883,5
308061,239845,5
306212,231572,3
303273,215128,3
301328,242212,2
300280,242905,2
309018,249835,6
309556,219025,1
314952,241998,4
300495,239067,3
304778,223729,4
310414,244546,4
309316,214836,6
303936,209575,2
306032,212354,1
312665,247130,3
308551,244990,4
309979,204126,5
304891,237923,3
304270,234316,2
301405,249695,3
301248,209171,1
302938,237788,3
314889,225386,1
312841,231783,1
309907,229915,2
307646,249422,8
314294,213890,7
301579,239494,5
313354,201003,4
303147,248093,8
304617,248460,2
301579,216155,3
309067,231519,4
300145,217028,3
307441,237234,3
311838,226236,2
313747,219467,2
304396,247238,4
302181,209917,3
311252,247545,4
311777,242327,6
308544,246669,1
310741,237156,2
312701,234780,4
314817,228713,4
308049,249980,1
314355,205017,3
307956,247702,3
314529,221419,6
306852,220611,3
300282,213959,3
303069,222784,5
307346,218146,5
310498,247454,3
303640,233726,5
305081,230847,3
303118,201050,3
302297,233486,3
303446,207808,5
304937,210973,3
302286,232008,4
308932,222853,1
301852,231737,3
313537,245952,4
308776,239257,3
314557,218340,2
309398,217202,1
302991,234296,2
305187,229818,5
308431,207265,3
311331,202547,4
304933,204901,4
305723,214378,3
302103,207254,5
302026,226935,2
304476,231659,7
314793,200962,3
304955,232191,3
303728,219179,1
302692,229627,5
309825,219664,2
305740,244823,2
312227,245059,6
301594,202472,4
307448,242591,5
305744,246224,4
309597,202188,2
306532,214233,3
307109,214134,3
311070,207091,4
300473,211987,3
307480,219906,2
304989,221939,5
301778,201077,2
313605,249749,3
308753,210875,3
303698,242467,2
307830,239096,3
305265,206294,3
308677,239328,2
301660,206161,1
308697,208998,3
309269,209210,5
312034,223007,1
310119,202301,3
309422,237012,1
306744,217804,5
312968,210555,5
303893,227975,1
306960,214198,1
312882,245602,3
308763,231677,2
309926,221709,2
311673,239837,2
313287,246930,3
311943,207509,7
309517,232708,2
300935,202367,3
309470,216988,2
312731,209605,2
302423,219884,3
306858,202270,2
310350,206346,3
314564,229138,5
302862,208847,2
303315,228471,2
304023,203794,1
310796,203047,2
306190,249136,2
306598,242096,1
308187,238478,2
307155,233024,2
307247,245576,2
311541,239693,2
312225,208730,2
302670,210834,2
302875,239631,5
303998,228942,5
302539,217413,1
302545,221851,1
314654,206958,1
314715,204708,5
303963,207632,3
304025,202169,4
311794,228324,3
314183,248042,3
314364,225259,1
305987,230710,3
309247,238067,3
302133,214318,1
313082,228473,3
310714,217030,4
300889,222483,1
305802,230768,2
301703,227910,3
303188,200604,2
302907,220868,1
304806,208225,4
302351,237830,3
310574,237148,1
313568,243963,1
301048,202811,1
314140,227625,5
305664,203517,2
305628,249679,5
304076,206417,4
311391,226055,5
304360,237528,3
301444,211518,2
312578,206000,4
304026,236474,3
302771,249198,3
307981,210009,4
313878,228028,2
306623,232464,6
302267,231290,3
313738,227050,1
300526,236210,1
308349,237186,1
308536,241032,5
304824,245404,4
313024,206016,1
301274,204018,1
301606,234065,7
307037,248102,2
309769,200611,5
300959,228403,3
309375,222282,3
302032,220085,1
306100,240086,4
301202,222116,4
312914,244547,2
306166,234607,4
314787,231269,1
305636,204771,3
301689,232697,2
314063,240981,1
305465,205826,3
314629,215978,3
313296,231355,3
301528,247534,6
312281,248750,1
306777,204773,3
311608,216969,2
308812,241594,2
303918,208279,4
309156,224947,1
300936,208879,7
307064,219806,3
305558,244889,2
309227,207161,4
308755,244258,4
305265,200783,5
313317,248844,3
303025,211636,6
312991,239941,1
304038,230485,1
311881,246930,6
302591,204488,2
313384,249951,2
313277,246155,3
306615,200171,1
308194,237272,5
304570,215786,5
303635,234975,2
314330,214595,5
312130,246679,3
313144,213339,1
307922,216039,6
314619,244958,6
303331,210190,3
308984,218178,1
311148,239604,3
301007,237695,2
302722,243039,5
304534,204216,1
305211,237020,3
305518,210422,1
313124,238516,3
304622,236138,3
313333,217388,1
308886,225116,2
302760,249673,3
303136,204241,3
304372,219717,3
310028,208484,7
304899,239643,7
308789,248542,6
303782,235978,6
309451,202681,5
311579,219127,2
307317,231956,5
302002,220237,1
301905,221121,3
303921,249904,2
302766,234262,5
311612,244786,1
307463,213694,4
307785,248708,6
307754,236391,4
310693,202403,5
306105,240935,2
314515,223818,1
309298,211438,1
305155,230132,2
307718,227304,4
314664,243044,2
303553,232751,2
308294,212256,4
313593,234520,3
305656,207035,3
304570,214148,2
314750,220674,3
314041,203666,1
311544,243572,4
310289,226168,4
305791,208277,5
311126,201352,1
314430,239590,4
302636,222800,2
313999,210829,5
309296,240080,5
314109,245945,4
306059,223719,3
313240,212544,6
308618,221546,6
311963,231749,6
301571,221522,6
310285,216854,4
314635,237581,1
310952,211263,2
308329,217908,5
308207,248237,2
301339,224376,2
303441,237244,4
313408,241435,3
303461,207120,2
300123,229395,7
311888,243103,2
312915,219693,6
309052,208736,7
309304,247325,4
303221,236282,3
313272,232943,3
300887,218171,3
313831,209146,2
300157,243179,1
308910,215776,2
312849,245701,6
311733,233996,4
304833,246822,4
301154,200439,4
311396,249891,3
310753,239361,3
304373,242692,4
312742,236201,5
311725,207041,4
314834,212190,4
302516,232575,6
309245,221846,5
304030,243829,1
308958,227687,1
304702,248488,2
304036,249202,5
305608,201230,1
309745,215914,1
301628,242482,2
313834,203965,1
305982,207863,2
309258,244462,4
306464,225105,1
309500,203337,5
311236,219288,3
302404,221866,3
310995,232932,1
301847,224115,2
309650,239625,5
307470,238989,1
311340,219229,3
314784,231526,4
310611,219342,2
309217,233886,2
302422,213711,1
310335,239023,5
307151,240081,3
309371,234085,4
301927,216214,4
309441,231263,1
312865,241770,5
308225,217032,3
311424,239753,4
306077,221136,1
307209,241056,1
310603,223140,3
314850,242619,1
305610,211726,2
302642,211347,4
311578,220567,4
307968,214119,1
310193,224984,1
314624,240768,2
311577,203763,2
303660,210526,2
302081,244683,2
312660,243045,4
312805,231162,5
308741,213057,2
302312,213159,5
310898,248550,1
302271,210139,2
311822,223034,6
308840,209823,2
306720,209106,4
300877,231010,2
312475,227016,2
310741,202817,2
313680,240987,1
304288,242479,3
308390,219781,1
304795,243197,2
308686,245822,3
305102,208426,2
308070,223956,2
311071,210550,7
300578,211341,1
305195,224322,3
311359,225220,4
314203,248788,1
310792,205428,4
309229,243533,6
301998,221031,1
310024,239550,2
308000,208174,1
307133,217475,2
305564,206012,2
310834,238319,4
312788,235692,2
310290,237720,5
300022,213497,4
313156,231495,3
312898,228176,1
308142,200786,4
314130,226688,5
303400,244567,5
314088,202373,1
307870,215611,5
309364,235590,3
311872,202039,4
306754,200435,3
300594,208313,3
312371,227086,3
302193,206927,1
309444,247163,3
309946,237463,1
309382,204118,3
311164,240469,4
301325,200340,4
301674,226857,2
310621,208529,1
300885,221426,3
305590,240590,3
311916,229664,2
309876,247953,3
307228,207726,2
305814,243006,5
310672,210572,1
305164,225813,2
310819,246771,4
312301,209541,2
305996,218283,1
314121,212486,4
312910,218502,4
304582,230260,2
303802,208984,3
313863,223676,4
308557,227663,5
313753,247898,4
313459,211451,1
300481,226241,4
309053,240940,1
314779,223825,2
305755,239510,4
304399,242406,4
314780,211164,6
304614,203827,1
310838,229616,4
314039,206610,3
314146,226589,5
313711,249036,1
307770,235111,4
314997,202556,5
302284,211287,1
312690,236953,3
311370,245650,5
301831,220732,5
301801,242994,2
314368,241898,2
312983,223126,6
310881,237613,3
303613,202404,2
308373,221789,3
307377,232884,1
302306,214625,3
302515,221224,7
302492,220815,2
305727,224027,6
301694,245849,5
300295,226034,2
310878,241631,5
309731,223512,3
312672,228820,1
312589,221997,4
310118,239628,3
301747,224022,1
306651,219158,1
304271,234055,4
307934,201129,2
307642,200956,3
308456,240581,2
301818,241113,6
303820,234189,3
302292,220813,1
302854,247231,4
308028,214482,4
309003,237629,5
307814,217873,3
301145,232506,5
300340,204268,1
310238,226960,4
313025,234168,1
314332,246924,6
312086,248455,2
305141,209032,3
301996,215165,2
311681,203501,3
304556,234894,1
309675,230049,6
309941,241259,1
306298,204604,2
306320,223554,4
307563,219294,2
312199,210198,3
305933,210074,2
301687,227002,1
311872,229184,3
306186,226159,5
314208,203849,4
310027,232021,5
300736,246977,1
302283,203016,7
305018,235145,5
304803,211936,2
314100,241514,5
314609,216796,4
305914,221198,1
300731,226905,2
301789,205221,1
304661,213651,2
314322,207109,1
313892,248938,1
307119,236199,5
305068,226138,7
308111,202317,2
314370,206065,1
313656,223942,2
308687,228578,1
306368,241397,4
308279,242217,4
311505,243453,4
312621,220140,2
310787,239388,5
312727,231037,2
300844,220546,2
312104,222342,6
308256,217690,4
310027,245757,4
312009,207269,2
303389,234796,2
314191,230042,5
312303,248032,4
311371,222387,4
304176,248422,1
305746,202889,3
308838,238853,4
312166,229468,3
312533,210548,5
300459,218849,7
303926,213534,1
300041,227857,5
303523,208992,4
307994,201832,3
311901,222857,3
309194,223785,1
302219,216318,1
308828,201614,2
306482,215607,3
302627,201706,4
305787,223175,4
303911,217232,4
302148,203316,2
303767,218324,1
301030,212126,1
307767,247797,6
304192,243217,3
305797,234129,3
303924,225701,1
300389,209796,3
311500,214663,4
306445,239502,4
306144,202658,6
311600,219327,1
308060,208865,4
303110,225578,4
301577,245290,3
302975,240786,5
302473,203404,7
306309,213994,6
312309,227559,2
309255,220219,4
305019,226215,3
313846,246042,3
312551,241272,2
307303,219604,4
311540,244647,4
303377,212551,3
305183,243587,1
304301,242644,1
309626,216903,2
307431,242745,1
305131,244468,5
304358,201712,3
304093,240194,2
309552,216333,3
311880,204816,1
311374,243410,1
305627,242624,3
300115,241991,3
307968,245557,3
300078,235447,2
307081,246859,3
303558,241720,7
305414,232972,2
309874,211278,3
302457,232782,4
308660,230113,1
310474,220969,4
311351,209773,2
313534,222534,2
313539,242254,3
307811,201194,1
306913,201915,6
309461,208505,2
314276,226584,6
307223,244790,3
314994,208830,4
303798,202950,4
305605,208411,3
302182,225047,1
303141,205247,3
308506,242499,3
310646,217316,2
310184,219305,2
314839,232097,5
313251,218267,3
313273,241875,7
311067,219676,1
302896,205896,3
310879,202270,3
306320,248739,2
312309,209943,2
311875,231865,5
301683,223542,4
304945,239741,4
306645,216257,2
304772,231364,3
310283,232597,1
308315,213686,1
304087,246437,2
309129,212772,1
305978,213083,4
308451,208555,4
311227,203248,5
306102,234343,7
304835,206788,5
309302,244926,5
306059,232012,2
305449,243724,1
302386,222065,3
310385,203262,2
301695,228225,1
309342,209676,4
304626,222653,1
309423,248843,1
309767,242975,1
312515,210830,1
300229,233213,3
307578,246906,2
307777,201664,7
303858,200913,1
311957,217590,1
307093,211891,3
310679,211306,4
305190,201917,1
311114,236343,1
308905,226942,4
304358,249935,1
305320,202461,1
302946,223386,5
313433,218890,3
301545,238653,5
304273,238896,3
309584,234468,1
304179,232578,5
303320,210879,5
311173,234152,5
314213,229248,2
309513,234841,3
314607,214866,2
305379,233849,2
310856,249280,1
311635,241074,1
302273,226093,4
308560,202898,2
306341,206218,3
308047,203352,1
304401,236312,1
312124,209227,9
314198,229533,2
305392,234299,1
303851,222153,2
312449,200522,4
300986,248540,5
306466,237230,4
307576,205054,5
312208,214163,5
314490,205593,3
310087,233823,3
313049,210011,3
304480,217959,3
310714,236059,1
312922,209475,2
307301,221336,1
302615,228444,4
314465,215001,4
307622,215838,2
302978,221208,4
308961,230715,3
302479,245422,6
312378,224733,5
303561,208232,4
300683,245843,2
314919,240622,3
305888,223420,2
312690,242825,2
309039,234215,1
300719,238880,3
308828,210801,2
305650,216075,2
300820,210413,2
302160,238914,5
312704,247709,4
314355,207136,3
307073,206687,4
313187,224673,3
306764,235510,1
309605,211602,4
311373,234050,3
310248,222915,3
307995,207450,3
309262,217835,6
305229,247382,5
301118,216522,3
306106,200305,3
312617,240500,2
312040,217798,4
310222,238520,2
302469,234330,2
303753,215537,2
304889,200848,7
308949,207662,3
303616,226196,2
304624,217962,3
303100,221465,1
309799,209886,4
309498,233741,3
307876,246360,2
311268,248171,6
305059,235538,3
309386,218121,2
303387,208540,1
307050,200461,1
312340,210055,3
307505,217081,3
311153,211350,3
312112,228205,1
300270,234723,4
314522,216088,2
308617,232576,1
300895,226514,6
305853,242380,4
310182,231829,2
310201,216399,2
304460,226298,5
310174,205656,2
311273,245484,4
303644,247696,2
300275,235846,2
313238,232724,4
308407,200529,1
303748,220773,3
310774,240896,3
312401,221560,2
306124,248354,3
301496,246802,4
301593,222350,5
307835,225734,2
310072,220079,5
307909,213446,3
302572,224126,5
304568,224680,3
312465,234484,4
314018,226861,5
310944,229393,2
302727,223736,4
309495,238520,1
301181,224312,2
305970,203446,3
308935,239130,1
314612,213013,2
306046,239605,6
300749,212543,3
314059,236270,1
304067,233653,3
304910,205857,4
310418,204784,5
306626,223249,1
304721,212115,6
313056,224615,4
306908,220696,4
310605,224373,2
314570,220961,1
310782,210471,4
306542,238810,4
301588,241258,4
302767,231356,2
310896,245818,5
308986,212633,4
313088,234850,2
306423,244278,3
307803,208797,3
312425,213118,5
311451,212121,5
311639,208078,1
313978,223488,2
311659,227539,5
311236,243141,4
302802,224594,2
311168,204390,4
309850,208470,4
311298,231383,1
313695,236921,2
300788,224498,3
313537,209921,3
306548,246372,3
313788,200446,6
311165,212995,1
306786,225066,2
307193,206532,2
302626,240508,5
303513,211928,6
313251,215680,1
304213,208832,5
300521,201016,5
300059,220039,2
307543,235778,4
306650,230946,2
306020,247397,1
303853,208116,2
306951,246422,3
300620,202805,3
307548,204904,1
309966,217115,2
304658,237831,3
309072,230911,2
309647,222749,5
300099,218346,6
304483,202197,3
301028,229023,3
303485,249125,2
303803,229216,2
311609,238772,3
300608,200865,1
311064,216007,5
300927,219582,3
313626,222301,3
304888,227355,2
304665,213841,4
312800,214381,4
307058,240449,2
300514,226060,4
303369,234674,3
302757,245277,4
308049,249831,4
312536,233661,3
305352,237765,3
314213,233704,2
309776,217599,2
306479,211121,4
311647,249501,3
307331,225977,2
310936,206398,7
314668,246612,2
310527,200618,6
308014,206721,5
304160,232685,1
311861,232012,6
307963,202770,2
302141,244529,1
306606,238521,1
311965,216618,1
313613,206970,3
310593,218180,5
312004,202581,3
307843,244206,5
312302,247254,5
306875,247774,4
306202,234760,2
300870,218021,3
302206,235298,4
300302,206087,2
309783,221641,3
314636,211037,5
304515,235486,3
307432,201170,2
302002,203867,1
305373,230552,2
308751,215159,2
303711,208907,1
300279,214189,4
308373,236726,4
312527,207477,4
312516,231135,2
314241,203891,4
303993,232853,7
301300,214382,1
312040,200405,1
303893,236395,5
313005,223397,1
312105,225915,3
302305,229006,2
305658,232670,1
300497,223482,3
302042,249337,2
314410,239237,4
308355,238542,1
306987,249819,1
311909,211554,3
311212,239266,3
311814,232991,1
312708,221569,3
306386,207561,3
304290,247197,2
306151,240222,2
312717,229532,3
304799,220317,1
309804,234707,4
310266,245674,2
309166,231433,4
310929,242752,1
311143,228825,1
300945,205297,1
313215,213390,2
302841,205776,3
313168,243497,5
312716,214151,4
302254,203555,4
313156,245570,3
309059,246736,5
300262,238741,1
303067,206533,3
304675,209112,2
314899,213049,3
300903,226677,4
304200,202038,1
314432,224268,5
312336,215753,7
307036,205396,5
300271,249263,3
306520,246452,1
307392,222626,2
300662,235447,2
301798,240866,2
310995,207522,2
304791,239685,4
312609,240506,6
309714,219697,3
303471,230974,3
313754,204822,6
301258,213061,3
312255,203703,2
309554,224355,3
311063,230752,3
304058,248110,3
302060,224526,3
306291,224604,1
301550,230567,2
301723,207696,6
304031,229556,4
314314,200727,2
304819,213522,4
311286,229129,1
302673,238749,5
300013,241635,4
311354,221888,1
314528,246865,3
314343,209807,1
300984,227390,3
306277,243917,3
313521,223422,4
307519,219996,3
308861,231806,2
313164,226812,5
300247,213352,1
305626,203870,1
312500,241686,1
311784,213241,2
303016,245409,3
310602,243752,1
314716,205182,7
307313,208979,1
311353,203289,4
302640,216918,1
300817,213073,1
314428,224705,2
313796,242812,2
302452,223501,3
308570,221141,3
311076,243639,2
313564,232365,5
311512,204951,3
310578,213789,2
300439,206635,3
309302,222649,4
303282,209597,5
310442,233973,3
310601,206337,3
302195,218873,4
302196,235925,3
300991,209562,5
309727,243471,1
308702,209110,3
310234,226863,2
306396,203094,4
300298,239713,2
308947,240404,1
310594,206274,1
311273,202420,1
313120,239953,1
307358,239258,4
301838,245156,2
314252,229647,6
308784,234203,5
300009,236207,3
310974,231367,1
310453,231440,4
305363,217130,2
304918,241921,3
300662,212566,5
301560,237073,2
312467,224916,1
305297,231591,3
309583,232969,2
309585,212517,2
309595,224226,3
313436,234764,4
311178,207755,1
311459,226053,1
307893,240556,6
305375,207572,3
313691,218673,4
309033,238733,2
302847,200848,4
303864,241946,1
308034,222869,1
305194,206352,5
310023,218590,2
302127,218648,2
309771,247726,2
310044,238241,3
310405,214027,1
310918,209089,2
314421,235775,1
308963,239955,3
306512,232371,4
301965,211055,3
301401,219656,3
302069,200748,2
302566,233786,1
307253,212625,4
302691,232261,4
311433,238868,3
308579,244259,7
308734,234268,6
312973,226068,1
306903,224386,5
310769,202958,1
313465,211001,2
312302,205675,3
305923,241199,2
305699,200086,3
311125,209016,2
304716,238023,4
306081,248265,6
314434,218769,1
302795,221126,1
308434,232799,2
302184,239788,3
312482,224938,3
310070,230040,3
306859,201648,3
308482,224629,4
310868,244914,4
310583,228310,5
301418,237773,1
310541,211865,4
307687,228556,2
306937,218819,1
307664,206608,2
304214,217672,3
310431,237891,2
311476,205057,4
307725,209907,6
300498,239209,3
303318,245180,4
300835,201272,3
303333,222976,3
300241,207421,3
310908,247846,2
304089,235369,2
314774,222750,4
307378,232113,2
308994,243136,4
311277,209929,2
303678,214360,3
305906,243836,2
303088,230461,7
308210,235881,4
305470,212314,3
300482,241558,3
314167,202043,6
313495,212563,1
301371,219022,4
314832,233716,2
303568,239103,3
307234,245985,1
309188,200955,1
308213,237188,3
310336,233240,4
312012,244184,2
314376,215815,1
302213,212673,3
308489,223194,1
306133,232016,1
306991,231097,3
303665,217254,2
302608,240361,3
311878,219888,3
309604,237770,4
306990,215446,1
313299,231338,4
301522,235665,6
308750,239890,4
311474,220134,6
302573,208309,2
312247,243253,3
311330,228901,2
314527,238739,2
305460,238153,4
300910,200920,2
304063,230272,3
312345,220533,1
302824,214972,2
303405,214536,4
311188,202216,3
300386,237454,6
306294,225537,4
309876,227627,1
302383,236939,4
304489,222208,4
306293,247965,4
308343,230663,2
306286,221339,2
313571,247375,1
309360,231084,2
312907,227654,1
301095,204427,3
313269,232738,5
300436,248276,1
303420,221622,6
311573,212474,1
304408,219644,2
307515,218994,6
313361,243298,3
310062,223747,1
304339,242832,6
306272,240279,4
313625,215556,2
310563,234463,6
309638,248002,3
300504,209837,4
307251,248092,3
301746,214772,5
307296,246445,3
307073,206133,1
303430,210629,3
302176,209443,2
307081,236632,4
314610,230287,3
304164,241736,3
306835,212204,5
305345,239366,4
309139,238095,1
314670,248464,1
307891,221479,2
306577,206950,6
310938,246277,3
311045,213786,4
304215,243608,4
307291,231453,2
312143,234124,7
311774,222481,5
309132,217922,2
304277,241884,1
303950,235753,3
311539,214923,1
309915,209713,1
304131,233900,2
303376,227906,3
311387,247011,2
301380,225328,3
307294,243995,4
301468,220326,6
305459,222795,1
305945,202353,6
308429,230142,4
305256,203565,1
304155,245525,5
308860,213497,1
309750,223743,1
307137,236803,2
312973,204614,2
300985,239011,5
306477,235857,2
309117,230515,2
308837,209650,1
311759,202956,3
312627,212827,2
306253,242269,4
307803,217845,3
311693,217414,4
306851,223207,4
308727,234584,4
306418,219970,1
308190,224487,4
303695,246143,4
304684,212921,3
313236,243544,1
313572,213505,3
313677,224703,3
308813,211973,3
305441,215750,5
314382,212067,5
313514,212468,1
312587,210578,2
307095,207918,3
308173,231175,3
302125,217828,6
300042,225542,1
312128,222267,3
310575,232647,6
307827,234004,2
312846,248127,2
304847,240218,3
302311,232013,5
314216,231022,2
312116,224619,1
308593,212496,4
312694,223261,2
311281,215889,3
300458,209366,5
314857,231925,2
303504,230456,2
307889,200085,2
310092,233106,2
302583,224200,1
304784,201538,3
305750,228983,1
300532,208352,4
307937,219736,3
308578,220344,2
310743,249071,2
306785,208935,5
305669,211225,4
301051,234338,1
314703,220757,3
307032,247611,4
306937,211850,6
301279,248695,1
305599,212277,3
313249,237304,4
302278,235175,5
312930,217365,1
302519,200396,4
302761,220949,1
307402,240696,5
308672,224164,5
307829,221742,1
304431,245068,5
314182,215675,7
308060,210572,4
301628,220756,2
307455,211748,2
303231,217115,2
310914,248509,2
306614,230526,4
309035,240234,1
309476,209500,3
309684,248134,6
307375,213964,2
308044,235679,5
310844,228915,3
303926,213327,4
308895,243678,4
307710,218428,7
309409,235014,1
311146,244231,1
302974,235849,1
310151,220388,6
300607,234815,1
313536,212262,1
312515,220555,3
311336,227641,6
306103,231679,2
307789,202318,1
305744,214168,2
303005,201069,4
310148,207352,4
313398,210779,2
310390,207425,5
306768,203825,3
309657,215122,3
301768,208479,2
312245,246593,4
303331,219832,2
307635,210970,2
302655,229465,2
314333,235334,3
311957,222978,3
312773,214434,2
301494,224993,4
309097,207918,3
309628,245269,4
313253,209321,3
304657,213967,2
304462,219300,3
313936,237538,2
301083,214391,4
309114,201599,6
309494,212611,2
303031,206964,2
303422,200977,4
312929,243830,1
314292,238892,3
312850,232718,1
306238,217259,4
303682,205233,3
304528,219171,1
306452,219169,3
303271,211355,3
305732,248788,2
309315,246056,4
301291,202077,5
313867,210031,3
309621,237526,4
306241,202129,2
313519,216695,6
305815,249700,1
308515,229082,1
302093,216047,3
307180,239298,5
303962,240317,5
308191,241621,5
300029,232832,2
314925,249263,3
313761,208846,6
303634,200622,5
313039,223403,5
306463,230405,4
301553,213723,2
302376,208210,2
309006,234610,1
313002,229392,2
306169,213182,1
307473,220876,2
308121,210660,1
307489,238992,2
312090,236671,5
308695,225252,2
300236,242516,3
307059,208052,2
313861,203533,1
300820,215891,2
314284,229229,2
302619,221022,6
309424,212129,4
303170,202911,3
301343,200504,1
312611,241536,1
307166,240515,2
301185,234266,2
312139,216128,5
309876,244014,4
304538,243247,1
310835,247371,3
306854,204519,5
310021,235654,4
303469,244233,5
303040,224939,6
313366,225689,1
303761,234218,2
302611,226251,6
305311,242528,3
313762,232130,3
312483,244126,3
314687,207098,1
311204,236405,3
310082,238839,4
313302,233393,3
311049,224244,1
309955,244495,3
307702,209736,4
303767,222865,5
313433,226543,4
302793,241085,4
304690,216406,4
305749,211731,2
310431,237474,3
314986,226909,4
309591,212216,2
308483,231180,5
308899,231912,6
310486,233721,4
308178,222034,6
314054,231553,3
313536,239666,3
305029,223003,3
309725,245761,4
300981,222784,2
309580,201779,2
301463,243348,4
313137,214084,5
303173,225087,2
310133,220314,3
310775,226267,1
312041,243009,1
307477,223310,2
311849,244485,8
305138,234389,4
300984,247686,3
313570,230835,4
303589,205230,3
306392,229682,3
306536,216579,3
300644,249970,4
309044,221640,3
300406,220917,5
309645,231273,3
311987,223444,1
307439,200533,1
314111,229158,2
304841,248971,5
309175,201604,4
301897,235183,1
309419,233041,1
305883,206242,5
311531,236162,4
301415,241690,4
311267,248549,3
304331,237922,1
312358,233730,2
302124,218480,2
305960,242185,1
314775,218098,4
308033,243155,5
304585,236784,7
311414,230580,2
304433,246227,2
313018,233433,1
304519,216586,1
308629,210312,3
313404,243098,1
310545,202624,1
304105,234504,4
309507,242161,3
305932,230871,5
313520,212092,3
310689,218817,3
310020,209783,5
305525,234069,4
313503,200803,1
306790,243254,2
307780,249135,4
301336,223203,2
302866,216990,1
312148,225057,5
300122,223531,4
310357,220948,2
301432,240812,3
300490,209614,2
304289,215647,6
314478,239586,3
312452,235756,3
303800,221865,3
304269,228195,3
308896,209365,6
305774,220924,3
314126,210547,3
314452,201617,3
302461,226409,1
311513,200570,1
305282,221589,3
314416,215433,4
306591,229341,2
305949,229486,6
303620,225810,2
305696,217328,2
305515,214955,1
306781,207787,6
307031,213711,2
313583,218185,1
304326,212415,6
309328,206286,1
301895,224063,2
312667,201706,3
300859,225381,2
314155,239398,2
306768,240354,4
309540,236539,2
310866,209911,4
307068,233098,1
311804,227323,5
301640,201741,6
314691,237825,3
305221,215804,7
310253,248035,2
308942,214979,4
314464,241902,3
313261,229917,5
301511,202167,3
311072,247000,2
311674,238402,4
308057,243808,3
306550,228910,3
311790,236327,5
304529,225727,2
304504,230690,5
307250,210331,3
313020,210121,2
305960,204789,2
301810,220715,3
312265,209672,1
302933,247856,4
313729,212839,6
310114,200174,5
302456,241226,1
300408,216286,1
306445,203085,1
303101,225395,3
304266,202003,3
303645,234563,4
302543,249890,4
304507,234343,3
308437,235433,6
307840,231759,4
300469,244965,4
302337,221757,3
313260,210489,1
302106,215046,1
304581,247102,4
310852,241215,3
312434,203844,5
307530,203104,1
300913,215531,1
312357,239850,5
304395,211330,4
311875,239817,2
312478,225770,3
311134,217735,2
310454,234701,3
307449,220261,3
310450,205776,3
